1023	2289
592	1693
859	1319
544	2569
2015	2232
244	2667
2112	2658
386	998
141	2225
256	2737
1335	2033
1769	2505
372	1037
2761	2881
709	1788
953	1478
841	1953
1066	1630
315	1258
2213	2572
104	2233
2139	2202
1922	2039
1369	1547
1911	2941
1542	2216
2685	2794
1653	2426
1489	2102
163	2216
1131	2079
765	1412
759	2223
1961	2178
173	1917
1166	1358
610	2271
605	1685
1311	2064
367	1079
1622	2450
1104	2964
1036	2236
253	326
1906	2740
1058	2026
134	2198
1437	1882
1317	2138
173	1458
305	2111
860	945
9	2545
611	677
941	1466
871	1809
1190	2286
44	474
2271	2778
779	2658
496	2933
132	781
502	1065
399	2819
291	842
2939	2964
683	997
2747	2824
2332	2983
616	1833
1577	1833
95	2125
316	1405
1065	2287
419	2417
660	1734
2002	2279
1258	2223
1740	2870
404	1026
2741	2846
95	759
187	2853
754	1654
746	2518
1605	1759
154	2160
196	1605
1400	2526
604	1453
1309	1634
1068	1381
126	1664
2832	2948
1602	2542
1162	2515
2060	2509
817	2458
1667	2653
1169	1628
2459	2940
380	523
62	601
874	1872
135	426
710	2358
1153	2978
89	665
143	761
422	1318
220	336
443	2198
1305	1439
1756	2331
116	1480
1347	1961
712	2882
502	1965
2057	2922
1926	2802
475	2938
178	1466
457	2400
2033	2645
1000	2386
1897	2418
1063	1311
1622	2664
2318	2599
1026	2233
615	1066
182	635
1420	2079
1806	2926
291	2683
2103	2452
1321	2250
2194	2685
307	1848
2060	2290
261	2207
1311	2989
1620	2619
2500	2741
546	2187
1660	2664
1656	1878
1128	1521
1957	2638
221	733
1014	2275
2623	2671
249	2219
221	791
404	2922
1620	2325
1013	1500
680	1752
759	2246
327	415
97	1721
564	2923
1568	1736
1620	2586
429	1794
478	2991
661	2499
372	541
1115	2334
1487	2198
1	1689
348	2085
476	1308
1898	1937
1573	2288
2623	2636
2016	2849
1625	2871
246	843
1740	2582
1249	1661
672	2862
764	2803
331	2140
403	532
665	2916
482	2935
879	2290
1160	1334
1660	1985
388	2133
372	1113
1569	2983
307	2495
718	1483
447	1895
1019	1178
1801	2862
8	2802
1022	1963
761	1108
2506	2667
512	2302
939	1634
1061	2289
1785	2602
271	2482
372	647
670	2613
453	2167
999	1347
1466	2802
336	1505
1689	2053
337	991
1568	2517
851	874
992	1031
283	2785
2610	2804
687	1667
2002	2202
288	1382
63	1368
305	632
838	1200
1965	2581
1903	2218
205	2989
1261	2450
1096	1909
1861	2536
222	2918
195	831
1952	2385
40	537
690	2852
316	1653
1457	2873
31	415
2078	2799
2487	2637
305	2136
819	1874
1049	2921
190	2938
656	2216
951	1627
1778	2410
606	2064
1508	2712
600	1321
2308	2495
1837	1903
609	1405
474	871
392	2302
2054	2355
485	2741
264	2925
1468	2347
513	1081
1130	2592
418	544
315	2552
332	2288
2185	2614
180	417
1031	1594
407	439
1092	1660
2205	2314
250	1700
24	2839
673	2795
802	2708
2202	2747
607	1483
1314	1997
1963	2178
691	2675
795	1134
730	2649
248	2443
475	1006
990	2279
622	2408
240	2031
482	2679
419	2230
968	2552
2024	2302
1178	1829
2074	2747
2248	2552
1046	1717
959	1905
659	1470
283	2787
853	2119
538	1720
756	2107
293	1239
1154	2819
320	2376
378	2317
2091	2717
461	1614
260	1658
598	857
1603	1622
1737	1970
632	1622
377	1756
761	1635
2288	2293
243	679
1684	2157
1010	2710
2623	2943
680	2779
1013	2162
1547	2623
1570	2504
173	555
240	1957
909	1799
2136	2450
1655	2033
1512	1996
559	728
1859	2166
819	2059
2103	2334
552	1727
897	2115
2078	2756
433	1119
532	1116
531	1035
304	621
96	930
71	747
104	1321
1509	2930
830	1037
584	2972
857	2266
984	1405
1891	2863
269	839
2446	2545
981	2970
316	1233
2035	2956
226	2119
313	1045
846	1355
240	758
1698	2671
245	1664
143	1341
1677	1913
1757	2347
2864	2908
1389	1627
264	2264
335	2499
1851	2805
1479	2076
1320	2811
733	1634
2507	2852
843	2178
1278	2728
728	2310
1529	2213
198	782
1500	2858
784	792
379	2914
423	2659
1176	2676
352	659
1964	2385
47	2132
2141	2610
2	2978
1321	2026
475	984
305	2777
64	2450
1480	1919
1502	2246
286	648
753	2246
1104	2675
1199	1550
319	2521
509	2238
1614	2515
917	2069
2782	2885
1199	1257
1124	2747
761	1926
246	1558
1504	2076
2301	2575
936	2448
2357	2472
1773	2253
2328	2558
83	2443
2218	2305
1707	1749
1439	2157
1566	2734
945	1456
2211	2560
1183	1902
39	2232
1318	1662
131	954
1004	1661
1331	1884
2271	2825
305	2133
2207	2879
2653	2697
348	1301
1061	2750
221	1846
677	955
281	2843
1401	2819
1633	2246
2297	2927
980	2933
2258	2633
990	1010
347	943
1656	2059
784	2919
1577	2581
2288	2977
1734	1937
1952	2602
366	2156
1939	2983
1733	2637
952	2227
2115	2851
1124	2260
2683	2814
1602	1750
745	2722
366	2286
917	2529
830	2799
10	2756
229	2086
1100	1211
296	765
495	1695
181	1483
352	2847
1347	2101
141	605
942	1240
526	2520
2000	2981
1391	1483
908	1400
348	359
57	2283
1844	2218
666	2355
933	1123
369	603
2115	2473
556	2203
603	2290
1698	2650
1630	1633
1973	2829
2569	2797
2102	2451
1011	1424
744	2670
2495	2711
243	2661
697	1311
736	2002
875	1461
226	1875
264	549
546	1872
2549	2884
1100	2391
1732	2409
1347	1633
2283	2518
1866	2241
2319	2866
51	2338
2805	2970
1985	2144
385	2115
874	2021
1459	1528
1312	1456
674	2935
758	2860
1623	1837
950	1151
793	1137
291	2804
292	2217
1341	2356
887	1899
1184	2512
1974	2782
283	1970
660	2845
1970	2521
938	2729
528	2057
1036	1451
1572	2388
1283	2789
1328	2218
1875	1968
290	532
69	2180
419	1732
31	1574
2083	2152
452	573
243	322
1543	1750
294	2156
1696	2295
967	2028
1549	2195
678	730
674	2026
631	662
1845	2015
1118	2578
47	2083
2443	2822
757	2147
328	2795
578	2216
281	2729
392	826
556	2202
781	1983
518	1847
781	2508
1100	2615
646	2060
2322	2552
794	2353
1300	2760
1527	2638
1169	1535
680	2959
2265	2391
1183	2289
523	1209
294	1658
399	639
671	2033
367	2204
1021	2269
388	2725
1788	2408
826	2059
525	2389
796	1713
1082	1830
1493	2294
807	1962
1920	2280
55	2125
917	1244
427	998
303	2526
653	1725
66	1003
298	2066
2083	2203
1899	2238
2250	2581
1485	2548
2581	2807
1702	2654
753	781
826	2148
759	2935
2183	2354
366	2789
1120	1364
1316	2141
36	1788
37	2795
673	1825
750	1726
1838	2115
1426	2633
152	1630
1345	2287
385	813
744	2707
598	1874
440	2522
721	2079
947	1637
2260	2790
648	1142
428	2074
655	1660
225	1404
604	2248
2255	2930
1334	2088
73	1927
1152	2562
850	2390
2112	2381
2069	2217
525	1075
1848	2317
1637	2942
451	757
2258	2571
758	2511
2166	2907
1125	1805
96	2956
908	2946
1031	1241
810	2074
2373	2528
419	2105
2413	2930
2066	2929
82	2233
83	2282
1719	2938
781	1088
538	2065
444	2801
846	1301
1104	1885
2325	2409
2684	2802
256	2518
205	2260
173	1965
548	1637
1664	1782
1522	2271
2414	2824
2083	2202
1314	1447
2031	2617
2388	2968
2216	2816
755	1153
453	2205
1911	2374
1391	1531
822	2371
844	1320
73	2000
40	2554
1236	2238
58	2326
330	2501
104	573
163	2222
887	1275
1736	2646
1374	1913
332	346
841	1778
288	690
2206	2441
967	2637
1030	2260
26	2606
2649	2959
246	712
1702	2009
2203	2355
509	2289
800	2162
894	1083
243	709
303	1492
163	2993
604	2302
2041	2329
426	2699
1486	2319
138	1031
1413	2156
199	1933
869	1896
1558	2103
264	1365
1413	2286
614	2111
157	848
1100	2224
369	1235
2217	2825
1460	2319
2377	2476
1119	1374
1072	2305
240	621
420	1463
69	2374
1082	2747
1054	2443
573	1190
1127	2972
1489	2683
1884	2304
2078	2386
990	2741
168	1922
826	2203
2036	2148
426	790
674	794
2157	2352
2529	2654
1602	2895
490	2279
201	747
83	2078
1150	1647
1698	2487
759	929
586	712
496	1097
1072	1198
2248	2499
1664	2467
1125	2714
1319	1500
2217	2871
1716	1752
22	1063
966	1759
887	2571
484	2808
82	2553
837	2141
1885	2553
431	1148
293	1825
334	605
1866	2326
377	2053
2575	2710
1190	2141
1631	2848
748	2841
537	648
367	2265
349	2168
1744	2678
1723	2408
1630	2248
1849	2430
325	2462
1974	2064
44	1568
20	1317
282	2739
2099	2964
830	2344
404	857
2262	2922
378	1267
692	1184
404	735
358	2804
156	2637
338	614
1975	2217
1740	1913
995	1060
2103	2215
2147	2356
1428	1972
2868	2989
1823	2835
1706	1913
631	887
2282	2482
1415	1654
2015	2079
984	2064
419	489
1887	2617
1432	2805
1654	2678
1667	2587
2313	2994
547	2499
1466	2676
29	2415
954	1311
1833	2518
1713	1719
319	2166
781	1682
1657	2633
674	1830
600	2649
292	2016
2455	2537
2206	2688
74	887
692	811
1119	2771
2078	2105
209	2280
781	2254
875	2816
331	2439
830	1436
63	765
2283	2577
754	1624
10	1732
1056	2069
1082	1391
1482	2443
1840	2298
1141	2747
331	1878
840	2517
1347	2284
472	2138
405	2009
560	2203
316	2032
1035	1451
1236	1574
1179	1500
2216	2942
632	2884
955	1780
1023	2529
6	1903
330	757
784	1401
423	684
913	2248
1569	2650
1480	2268
6	471
374	2280
839	2060
25	2895
1525	2152
733	1347
71	2205
605	1475
156	712
836	2026
282	2344
1627	2283
56	1231
694	750
842	1513
667	1237
2288	2459
824	1968
1801	2279
1199	1778
933	1439
1451	2168
227	1717
2443	2612
420	1732
25	2415
1424	2666
305	1772
468	780
350	885
2722	2985
391	2373
294	2606
548	1914
1687	2922
724	2658
2079	2626
269	2280
811	2786
1373	2761
812	1169
386	745
338	1533
55	230
91	1153
1872	2572
1260	2679
952	1219
1081	1446
286	759
1352	2752
1727	2202
362	2121
759	2166
131	209
680	2124
604	1430
221	2581
682	963
558	2608
937	2816
986	2102
286	2552
609	2599
1138	2060
1185	2864
494	541
952	2728
841	2025
953	1055
1096	2978
248	2670
66	1168
950	1656
2388	2967
2147	2645
243	2793
552	2076
512	2142
2377	2616
420	2571
330	490
939	1957
83	826
910	2647
942	1740
312	2085
667	1799
1983	2817
1489	2682
1618	1656
78	2456
391	2993
1249	2781
874	2394
47	1637
2599	2971
261	2715
622	2255
319	933
1120	1619
1773	2079
1111	2707
729	2121
291	2496
826	1319
1184	2301
611	757
827	1658
303	886
286	2195
525	1607
684	2633
1207	1376
777	2078
303	489
1010	2071
1631	2972
1732	2867
494	1234
1901	2147
380	2353
26	2815
1163	1320
1521	2698
675	2319
286	1661
234	749
51	572
553	2329
951	2114
950	2005
1318	2418
1848	2810
1569	2793
1291	2357
1619	2684
2132	2206
405	2125
728	2422
1246	2519
1265	2705
391	1102
279	1428
1015	1845
1662	1851
138	1487
838	1683
382	1347
2599	2738
2031	2318
1084	1885
1131	2138
887	2183
659	1634
828	1687
860	2203
952	2389
1872	2175
290	1445
523	2986
2313	2871
842	2852
558	689
730	2271
70	833
558	2581
1950	2722
1572	2203
860	1209
199	2694
2139	2265
1032	2971
874	2222
178	2317
1778	1847
1231	1381
521	2596
2682	2891
814	2403
2274	2839
1661	2512
226	2089
1783	2388
1630	2203
649	1820
1836	2930
444	1029
591	1903
2301	2524
523	2759
513	2087
517	1243
1257	2707
511	2747
2707	2956
51	701
205	1796
1249	2227
972	1780
226	1137
1618	2133
1160	1381
1915	2152
96	1685
2223	2722
944	2182
1291	2280
1637	2203
172	347
72	1058
1903	2230
516	1134
607	1927
1935	2132
1631	1987
366	1388
471	2194
602	1076
135	427
1650	2843
423	1369
313	2121
659	778
1881	2441
781	882
1961	2991
745	2707
555	2891
304	2940
1223	1428
921	1157
875	2689
2408	2586
2616	2994
451	525
947	2032
75	1833
1282	1738
1426	2190
1773	2410
632	1145
1579	2636
428	822
699	1389
735	758
420	1160
489	2218
1877	2394
286	550
738	2400
526	2922
952	1994
368	2578
511	936
825	1110
839	1200
1183	2315
910	2628
563	986
1630	2202
379	2353
2809	2916
2217	2947
780	2722
341	1184
1228	1864
26	2386
1436	2560
1110	1257
382	1074
1480	1830
917	2797
97	2868
2064	2993
197	444
1662	1980
388	1199
1525	2377
1000	2395
523	1332
1083	2055
1637	2202
1634	2610
1647	2389
1045	1911
926	2814
2310	2331
1884	2674
2386	2515
843	2641
632	2281
2185	2741
1918	2983
1266	2650
439	2554
1287	2110
1887	2318
1145	1436
403	1776
621	2627
944	1781
1347	1925
687	1738
246	426
1574	1578
738	1756
341	2415
1318	2815
232	1799
755	1095
763	2599
1146	2921
334	546
896	1695
774	2804
173	2919
1997	2224
102	2216
2096	2785
2060	2619
885	2637
600	1017
334	2032
779	1713
221	386
558	1571
236	851
475	869
806	1905
1978	2016
2132	2799
1720	2137
1470	1727
252	513
1133	2462
451	1872
336	2633
1788	1914
846	2040
2006	2152
1650	2545
684	1249
1424	1879
673	1848
420	1990
1958	2734
1223	2348
779	2390
348	494
793	1676
521	2205
941	1166
749	1308
439	2026
334	1778
280	2804
869	2165
930	2650
421	2499
2274	2884
1199	1885
258	584
445	2922
1910	2637
1841	2688
947	2740
1461	1840
377	612
168	611
1072	2026
1328	2253
55	2697
651	1241
494	2141
2562	2946
1169	1667
2246	2845
173	2217
1058	2616
2096	2158
47	1950
1707	2983
305	2919
140	665
744	2060
2086	2155
181	1927
2195	2671
1257	2714
341	2987
2141	2528
754	2255
677	2805
558	814
1885	1927
945	1728
129	1282
1362	2740
843	1695
1823	2640
1430	1656
528	736
1750	2121
945	2353
2380	2670
334	1475
810	2119
1705	2388
385	2002
2279	2712
655	1832
1685	2865
317	2785
2479	2683
10	2761
196	2355
2160	2801
377	1131
600	2661
885	2373
2183	2884
291	2617
808	1905
2389	2935
367	1538
1989	2119
1374	2785
1391	2500
2302	2529
1365	2111
721	1998
2238	2722
2382	2981
1687	2659
850	2511
616	1716
2303	2347
609	1391
1006	2846
32	425
75	2283
851	1834
2475	2598
1620	1993
457	2335
1199	1702
1065	2167
910	1749
2537	2888
1020	2209
1927	2469
1758	2201
342	426
2831	2928
919	1474
2674	2983
470	2617
567	2237
807	1906
399	2221
1695	1927
887	989
701	2102
1198	2138
490	1780
1808	2002
1705	2439
444	2286
1152	2103
66	2934
519	1894
1374	2026
2938	2983
1159	2426
1010	1281
2205	2614
289	2374
1803	1970
2391	2924
675	1154
1545	2318
292	1181
517	2208
2135	2271
1654	2960
1148	1860
1628	1682
1076	2549
869	2593
1620	2613
721	2765
1891	1987
1391	1459
369	2933
312	341
2059	2218
382	1108
2507	2548
830	1988
2121	2343
1593	1637
824	1825
24	1834
687	2696
429	430
281	580
459	2586
894	1667
726	2121
234	2162
227	2246
1374	2787
1146	2161
962	2853
709	726
419	2837
646	1199
2126	2248
132	2542
544	2721
969	2142
2308	2542
764	772
226	1355
663	990
834	2794
756	1000
83	2269
1374	1826
817	1219
2356	2369
1058	1897
2684	2845
738	1753
2211	2286
386	2318
222	1927
364	452
290	2972
2657	2711
564	1620
692	2930
2708	2867
525	2987
1973	2957
2759	2873
1452	2319
811	1319
544	2707
234	240
1047	1937
786	2085
2195	2943
1025	1146
242	926
522	2676
959	1995
1317	2707
1184	1806
564	1630
1258	2266
265	1552
1891	2255
293	805
1158	2393
2218	2318
682	2668
632	2166
400	824
209	2535
1397	1479
102	2347
1684	2079
440	1549
894	2557
738	2136
2182	2881
158	2033
2861	2862
2032	2149
391	2509
331	1154
1278	2172
1946	2091
998	2103
341	2125
1753	2224
1207	2529
32	879
1893	2515
240	2940
1217	1715
1560	2683
656	1788
349	618
386	1602
990	1485
2685	2765
1136	2068
667	1095
1468	1840
1779	2350
1740	2158
1465	2217
2060	2943
1721	2608
190	1637
1320	2266
2375	2841
2394	2688
1397	1985
340	1705
472	1658
1688	2852
359	1957
1391	1781
777	2872
2193	2802
2752	2866
681	2026
1068	2203
2578	2670
1162	1401
1869	2708
422	425
1685	2162
514	846
2213	2450
2653	2789
572	670
1685	2120
947	1245
339	2246
250	1356
1243	2882
152	2519
757	1698
1456	2006
26	1656
2060	2709
138	2616
154	636
198	2652
502	2356
2107	2303
2879	2884
294	383
2457	2520
2410	2646
1087	1542
1828	2684
2232	2831
414	1867
841	2867
386	1834
2202	2451
2136	2387
1236	1959
1626	1660
1622	2645
2106	2675
319	1791
327	438
1130	1834
725	2878
1571	2742
1728	2468
2143	2727
469	1794
63	2087
1352	2643
2103	2375
1700	2522
316	1237
145	1183
1745	2868
1255	1809
548	2288
199	860
2333	2789
383	2606
658	1499
513	1415
580	1236
1521	1801
683	1613
875	2202
955	1178
431	1845
800	2646
258	774
1935	2782
426	2413
952	1744
2826	2981
1483	1995
691	811
75	2804
789	2455
998	2873
1030	2224
2728	2853
567	2089
1280	1801
308	2387
1314	2548
1780	2180
496	2786
1347	1889
499	2943
781	1926
607	2716
2608	2738
634	2147
821	1916
2049	2322
293	2106
1440	1978
2049	2794
921	2971
1893	2777
1208	1370
600	2269
444	653
551	604
291	2747
303	444
784	2631
1174	2375
157	2658
400	2015
2147	2851
1010	2118
2206	2796
380	794
2475	2522
2606	2956
496	1021
1374	2652
1316	2343
1636	1809
285	1926
1481	2752
735	1798
1847	2708
2024	2638
1822	2696
1234	1578
1174	1456
647	1572
1953	2858
256	1989
2416	2468
981	2080
2009	2655
1542	2352
317	2166
57	1970
525	2125
2506	2633
761	2709
1450	1872
2236	2785
1708	1727
2482	2654
959	2882
2002	2074
2058	2843
1347	1879
2142	2217
1569	2222
616	933
2571	2938
451	2295
2168	2574
937	2202
851	2389
1447	2919
312	2616
1089	2380
1902	2103
1274	1476
843	1715
955	2623
2497	2797
1569	2993
961	2809
1499	1806
919	1618
745	2429
611	2565
318	1805
293	1955
1603	2318
921	2738
660	2927
527	2988
501	1036
22	171
1110	1406
1549	2217
691	1038
997	2395
1752	2398
655	2439
308	2545
1178	2874
154	420
1872	2809
196	602
285	621
1756	2972
1705	2148
264	1193
1389	1720
1957	2853
1000	2768
602	966
20	1137
377	2217
408	1861
1940	2295
2202	2682
1475	2265
841	1684
708	1320
1619	2781
1905	2325
844	2443
448	553
2426	2476
158	604
908	1100
2506	2707
727	1008
1847	2425
2166	2815
494	2410
580	2545
423	2355
774	1866
1560	2682
196	1431
2495	2647
419	2138
1033	1755
606	984
2349	2722
2016	2152
2279	2418
292	1492
1964	2366
1740	2068
1068	2042
413	502
257	2647
2271	2923
57	1406
20	47
1120	2947
580	2810
1660	2631
291	1602
72	1822
457	528
632	680
517	1447
825	1825
539	1878
1200	2161
1235	2106
444	2356
338	2271
209	1481
83	1741
646	2443
1866	2829
1036	2389
1512	2104
1483	1682
427	2032
2248	2728
723	1045
1955	2549
750	2139
1905	2304
2238	2736
1030	1909
750	2079
225	1374
1966	2258
962	2741
705	2408
2140	2718
806	1693
282	1845
2187	2739
742	1154
1002	1289
1446	2725
811	1911
2211	2272
187	2683
209	2610
531	2026
882	2206
66	2430
430	1131
574	2178
385	2207
615	2718
2142	2771
2514	2934
478	1236
1476	1687
2213	2801
837	2343
1236	1832
2640	2725
2300	2633
325	1522
902	2079
809	2111
243	2165
2162	2745
2325	2987
2647	2711
2537	2612
990	1456
959	2922
240	415
197	2624
1495	1695
681	2166
1444	1872
475	2357
1627	2026
1468	2078
758	1103
47	2803
1489	1933
424	846
1866	2142
770	2927
1317	1330
1685	2500
1332	2343
1347	1655
1026	2650
597	783
2722	2851
2042	2890
675	959
648	2697
187	1717
948	1482
1371	1685
1805	2033
1153	1243
548	1861
1289	2110
539	1875
290	1970
2617	2964
199	1362
350	781
75	2353
1754	2338
1602	2117
423	2238
531	2679
34	57
387	2851
57	144
1167	2255
291	2288
1573	1731
1184	2317
653	2647
118	1859
1068	2578
908	1749
1848	2562
1	2795
1696	1927
439	2749
2506	2946
2085	2864
386	1861
209	1045
1074	2006
1034	1160
286	1895
823	2068
557	2878
1263	1604
1324	2214
610	2248
511	2615
1223	2596
1987	2079
811	2390
1189	1620
1702	1952
410	2317
830	2664
389	796
240	2128
305	1894
746	2637
1666	2306
682	2919
538	2194
811	1120
601	1166
195	1958
341	2296
1862	1916
2102	2260
1134	2258
603	1120
1749	1759
825	2552
253	964
2366	2614
1478	2927
1178	2154
733	2983
419	1578
1160	1448
426	2203
1445	2837
2426	2864
2143	2202
347	594
2683	2940
826	2717
2095	2271
294	329
1806	1967
2558	2560
1982	2373
989	1899
293	2249
1134	1261
2430	2612
1056	2042
413	1980
1324	2637
689	2288
844	1055
2016	2635
2729	2804
2646	2675
817	2794
947	2542
1917	2717
321	657
2409	2971
825	1182
281	848
396	598
845	1058
1300	2389
853	1485
1683	2633
238	1321
366	1352
548	1994
1056	2666
955	2333
2575	2794
104	423
841	1009
1138	1698
1015	2071
981	1872
1425	2053
379	1031
495	1412
1703	2227
340	1602
304	305
680	2935
989	1356
288	887
475	1134
598	1877
1023	1973
685	2819
293	2675
226	2609
182	697
2086	2185
2613	2852
1249	2446
1139	2429
2707	2853
156	2462
317	1834
2317	2966
1272	2301
2214	2250
422	630
1207	2352
304	952
1002	1287
2286	2335
447	489
521	2349
658	2029
426	2202
2118	2846
943	2403
1936	2174
989	2633
815	1732
547	2681
1063	2360
359	2558
244	2021
2260	2279
2194	2433
200	602
256	2851
1100	2255
97	209
24	2293
315	1023
1012	1755
2282	2416
1058	2540
172	1997
47	293
468	2612
2256	2447
1683	2707
316	984
759	1897
242	1316
39	1985
724	1396
2678	2707
681	2318
316	1507
966	2988
712	2650
347	472
1623	1693
271	830
1953	2266
1759	2790
826	1981
587	2794
514	2246
1539	2354
811	2933
345	1700
1065	2993
226	1371
138	372
1197	2026
1174	2002
948	2433
129	1738
897	1454
273	345
2134	2389
1909	2425
657	2070
1448	1549
1291	2610
601	2264
1127	2391
448	2119
268	1799
214	415
1179	2141
382	2078
1725	2318
895	1481
933	2260
195	1864
1832	2283
2068	2722
1660	2139
131	1750
1966	2925
1607	1764
887	1500
1458	2579
724	1482
1301	2843
980	2319
1245	1872
763	1954
1160	1696
1191	2790
1319	1805
1164	1199
600	2147
221	2657
885	1822
1994	2851
2060	2750
1034	1988
1328	2761
2272	2347
1781	2728
1277	2765
1843	2433
1343	2777
2569	2778
250	2190
1158	2884
2323	2811
2765	2851
1013	2147
2178	2818
1605	1705
2068	2462
426	1154
1895	2115
830	1895
1573	2963
322	2633
632	2102
2307	2520
676	2845
580	2141
296	2003
746	1058
496	2525
1481	2624
281	1058
1564	2015
787	2318
349	2218
394	1650
2287	2288
2101	2322
1352	1480
1835	2280
2101	2794
1035	2252
1806	2891
738	2765
1110	2266
2637	2807
808	2602
490	1061
860	1800
611	2596
2236	2747
601	1234
1961	2217
859	1186
1251	1572
2414	2874
875	959
2344	2930
163	1666
2347	2371
40	2086
587	1480
39	2103
426	2666
944	2216
203	2789
755	1689
517	825
1172	2649
317	2123
494	1320
1313	2679
531	1031
1466	2164
572	1885
1683	2946
257	1030
516	1870
2222	2858
960	1906
47	2389
470	581
758	2522
2125	2987
674	2354
68	2078
339	2599
341	2697
678	2390
1993	2265
1634	2627
2288	2557
377	1072
71	2649
1881	2461
1630	2265
1301	2729
1256	1911
246	427
1141	2608
1466	1954
362	1570
526	2078
2180	2680
381	2797
5	1261
134	433
443	1160
2012	2344
1070	1446
1843	2347
2218	2615
371	377
1513	2729
1055	1374
1075	2797
2500	2676
1637	2265
221	1618
10	2434
2922	2956
322	1828
1000	2387
631	2388
1914	2942
731	2246
313	1690
1521	1614
1569	2057
465	2286
1257	2194
170	1934
796	1875
332	1987
584	811
437	2957
134	2183
1347	2638
1257	2667
1833	2954
1421	2815
944	2602
552	1842
1046	1861
1995	2042
1139	1320
1171	1543
1507	2016
2415	2944
334	2033
235	1120
781	2270
1733	2707
1223	2373
1192	1370
2338	2418
2104	2640
319	2895
1381	2973
1125	1698
671	1116
1179	2328
461	944
926	2797
2514	2947
2476	2914
335	652
276	2867
512	2529
283	2804
1169	2272
1356	1434
203	391
1169	2799
784	2429
2370	2476
63	833
44	2386
836	2224
279	1745
2169	2667
201	735
1074	2117
1231	1736
748	1178
1831	2763
1779	2441
485	1228
1450	1521
2341	2682
611	1104
2060	2511
1485	2111
1481	2643
131	2929
604	615
43	1500
790	1500
62	2960
26	749
2711	2938
1573	1716
1885	2370
2520	2803
247	1502
118	1481
1172	1903
464	2628
2370	2927
846	1413
934	2740
1405	1479
2636	2701
95	2739
2185	2278
2380	2637
607	2793
2352	2626
2271	2297
1115	2207
1162	1470
138	399
1731	2697
315	647
141	2885
168	2147
1314	2156
2357	2641
415	1313
428	1841
471	1783
1199	2824
2026	2728
209	2415
1727	2587
462	1506
116	931
198	1153
1100	1719
329	519
634	1223
276	2921
2705	2922
197	653
1779	2665
800	2817
602	882
579	1300
755	2964
392	2241
1020	2055
318	2028
342	427
1425	2697
1840	2421
1755	1805
1495	2226
502	2515
1347	1621
2296	2613
1115	2441
665	2674
369	2069
780	1316
202	1654
2119	2455
888	2878
205	386
2814	2878
240	952
172	2111
1128	2355
1347	2096
2087	2317
199	2090
824	2357
2489	2725
802	1282
1231	2797
386	1507
1400	2729
253	2279
277	2166
847	2329
394	1112
660	2956
676	929
329	1981
2328	2405
293	1219
1611	2110
2352	2864
439	657
332	1716
1927	2005
2005	2725
670	2185
1973	2786
802	1374
2302	2403
1017	2707
1754	2852
91	622
1239	1830
1092	1911
197	2729
336	1614
2851	2972
1684	2103
286	2728
2385	2626
1350	2736
2206	2375
642	1894
1000	1025
1061	1889
1199	1829
772	2803
2085	2283
2183	2266
954	1963
420	1505
1525	1577
490	2350
989	1687
315	2645
1347	2959
917	1549
22	2421
1396	2609
919	2425
669	1634
813	2259
2042	2288
705	2026
386	646
495	2606
157	1534
427	1831
1317	1682
116	705
806	1161
1980	2049
1549	2799
1390	2993
486	2572
141	674
1320	2090
57	227
2033	2369
586	2707
329	615
197	2606
2660	2682
58	1621
1265	1480
2262	2636
269	674
1445	2217
1406	1841
403	968
1764	2777
1851	2009
2344	2560
1973	2302
1343	1466
665	2596
58	2096
2592	2961
475	1219
17	2069
2385	2879
2389	2626
425	1133
240	1579
1353	2973
407	2162
2789	2934
794	1654
1061	1911
1837	2614
652	1425
1071	1347
1146	2640
2305	2317
897	933
954	2728
2816	2818
1723	1994
1003	2103
179	2697
2152	2526
181	2917
22	1867
305	953
195	2217
1815	2060
1282	1466
428	2876
1723	2516
426	1879
826	1276
890	1035
496	2003
494	2103
2353	2399
1094	1810
1736	2308
486	2232
459	777
198	303
1092	2390
611	2647
1793	2760
1199	2236
647	680
307	2627
303	2317
1461	2602
345	2406
1528	2078
294	749
759	780
703	1183
1901	2078
1148	1622
962	2609
933	2331
1569	1840
819	822
411	2708
989	2190
939	2128
1160	2203
950	2151
495	1884
1207	2334
131	1825
608	1726
283	1624
844	2325
1832	2246
2377	2617
1320	2459
199	1421
1845	2922
163	2271
1291	2344
2075	2103
22	1268
484	2117
319	2655
1328	2725
683	848
781	2325
990	1353
1140	1406
1925	2203
1806	2977
318	848
1003	2569
170	2852
603	2257
1013	2814
318	909
2202	2255
606	1188
885	2078
904	1120
544	1916
264	2287
405	2157
930	990
419	1236
2021	2804
861	1455
537	1570
765	2768
750	2765
2600	2978
2262	2355
256	1682
1719	2740
1911	2654
1420	2707
1352	2571
2012	2552
718	1087
939	2216
2026	2556
827	1320
66	2092
1655	2728
542	2141
577	2136
490	1139
990	2305
665	1087
2132	2705
2286	2317
2280	2689
196	2529
543	2500
833	2323
1654	2974
19	811
2141	2771
2205	2215
429	811
1261	2423
2317	2423
544	2194
307	1083
2501	2917
703	1032
230	240
2218	2926
264	787
1000	1428
1276	2649
676	1406
2796	2936
2272	2922
1397	2387
1624	2831
2406	2455
794	2683
1572	2140
1573	2747
56	2542
1436	1480
22	252
2162	2279
2266	2380
659	939
387	1836
329	2405
2571	2868
276	604
1305	1622
2333	2515
1973	2936
